Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Blueberry India	11957.00	348		0.0	1.0	4.5	90%	1	0	1
CLICKBUY	14999.00	959		3042.0	1.2544	4.5	88%	1	0	0
Appario Retail Private Ltd	15214.00	302,154		3257.0	1.2724	4.5	93%	1	1	0
Cart2India SLP	25055.00	1,333	11-19 days	13098.0	2.0954	3	53%	0	0	0
