Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
HD ENTERPRISE_	695.00	15	7 days	0.0	1.0	4.5	87%	0	0	1
Vikash enterprises	699.00	222	5-7 days	4.0	1.0058	3	56%	0	0	0
