Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UV Techchnologies	1190.00	9	12-13 days	0.0	1.0	4	78%	0	0	0
The Best-Deals	1399.00	25	15 days	209.0	1.1756	4	75%	0	0	1
