Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	738.00	302,275		0.0	1.0	4.5	93%	1	1	1
Digital Xpert	780.00	1,034		42.0	1.0569	5	97%	1	0	0
Express Deal	780.00	634		42.0	1.0569	5	98%	1	0	0
True Accessories	789.00	196		51.0	1.0691	4.5	91%	1	0	0
CIRCUIT BOARD	790.00	1,772		52.0	1.0705	5	100%	1	0	0
EasyShoppe	770.00	18	5-7 days	32.0	1.0434	3.5	67%	0	0	0
