Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amaz-on Exclusive Online Store	13990.00	190	6-8 days	0.0	1.0	4	80%	0	0	1
ProAudioVideo	16999.00	292		3009.0	1.2151	3.5	67%	0	0	0
Kiron	36405.00	476	11-19 days	22415.0	2.6022	5	100%	0	0	0
