Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ATM RETAIL	1499.00	1,967		0.0	1.0	4.5	87%	1	0	1
Cart2India SLP	8526.00	1,334	10-18 days	7027.0	5.6878	3	53%	0	0	0
