Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	327.00	302,388		0.0	1.0	4.5	93%	1	1	1
HorizonTech B2B Solutions	850.00	31	4-6 days	523.0	2.5994	4	81%	0	0	0
best_buyaxz	990.00	1,949		663.0	3.0275	4.5	92%	1	0	0
SpecialtyDistribution	990.00		4-6 days	663.0	3.0275			0	0	0
