Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amaz-on Exclusive Online Store	6500.00	190	6 days	0.0	1.0	4	80%	0	0	1
UnboxJapan	17499.00	667	11-19 days	10999.0	2.6922	3.5	60%	0	0	0
