Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
COLORTRADES	1038.00	944		0.0	1.0	4.5	97%	1	0	1
KIDA Retail Private Ltd	1039.00	15,527		1.0	1.001	4	83%	1	0	0
Appario Retail Private Ltd	1043.00	302,385		5.0	1.0048	4.5	93%	1	1	0
Sankeshwar 23 Venture	1499.00		4-6 days	461.0	1.4441			0	0	0
