Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2399.00	302,271		0.0	1.0	4.5	93%	1	1	1
Electro Mart	2780.00	12		381.0	1.1588	3.5	67%	1	0	0
FADDISH	2999.00	1,412		600.0	1.2501	4.5	98%	1	0	0
COLORTRADES	3199.00	944		800.0	1.3335	4.5	97%	1	0	0
