Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rama's Shop Packers	897.97	45		0.0	1.0	4.5	89%	1	0	0
ShivaSheesh	897.97	54		0.0	1.0	3	50%	1	0	1
Kohinoor06	897.97	6		0.0	1.0	2	33%	1	0	0
MrDeal	898.00	16		0.03	1.0	4	79%	1	0	0
