Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STAR-MARK	2298.00	1,159		0.0	1.0	4	72%	1	0	1
ACE E-Tail	2299.00	880		1.0	1.0004	4.5	92%	1	0	0
BUYMORESAVEMORE	2799.00	3		501.0	1.218	5	100%	1	0	0
