Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	16350.00	1,334	10-18 days	0.0	1.0	3	53%	0	0	1
Peach Imports	17999.00	498	12-19 days	1649.0	1.1009	4.5	84%	0	0	0
Kiron	28930.00	476	10-18 days	12580.0	1.7694	5	100%	0	0	0
