Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Guwahati Delight	2360.00	24		0.0	1.0	4.5	92%	0	0	0
CloudKing	2365.00	751	7 days	5.0	1.0021	5	99%	0	0	1
STS Shop	3010.00	1,158	9-16 days	650.0	1.2754	4	75%	0	0	0
Peach Imports	3499.00	498	12-19 days	1139.0	1.4826	4.5	84%	0	0	0
