Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ACE E-Tail	2599.00	880		0.0	1.0	4.5	92%	1	0	1
BUYMORESAVEMORE	2999.00	3		400.0	1.1539	5	100%	1	0	0
