Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ESTOKE	1999.00	17		0.0	1.0	4.5	94%	1	0	1
WEB-TAIL	2099.00	8,105		100.0	1.05	4	83%	1	0	0
UniqueClick	3845.00	2,193		1846.0	1.9235	4	81%	1	0	0
apdeal	3847.00	70	6-8 days	1848.0	1.9245	4	76%	0	0	0
NEWTECH inc	3895.00	83		1896.0	1.9485	4	71%	1	0	0
XANDZERO	4401.00	627		2402.0	2.2016	4.5	87%	1	0	0
