Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4497.00	302,328		0.0	1.0	4.5	93%	1	1	1
Stonehenge Retail	4497.00	165		0.0	1.0	4.5	89%	1	0	0
Archies for you	4499.00	486		2.0	1.0004	4.5	98%	1	0	0
CLICKBUY	5299.00	959		802.0	1.1783	4.5	88%	1	0	0
ACE E-Tail	5499.00	880		1002.0	1.2228	4.5	92%	1	0	0
Mega_tronics	5799.00	2,757		1302.0	1.2895	4	85%	1	0	0
