Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Sonotone	14249.00	155		0.0	1.0	4.5	89%	1	0	0
Appario Retail Private Ltd	14249.00	302,190		0.0	1.0	4.5	93%	1	1	1
Cambium Retail	15001.00	8,886		752.0	1.0528	4.5	90%	1	0	0
