Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VNSM	649.00	102		0.0	1.0	4.5	92%	1	0	1
Appario Retail Private Ltd	654.00	302,372		5.0	1.0077	4.5	93%	1	1	0
