Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Gadget House India	489.00	187		0.0	1.0	4	77%	1	0	0
RGD e-store	495.00	3		6.0	1.0123	4.5	100%	0	0	0
Appario Retail Private Ltd	499.00	302,375		10.0	1.0204	4.5	93%	1	1	1
Express Deal	549.00	634		60.0	1.1227	5	98%	1	0	0
Smart- shoppers	799.00	95		310.0	1.6339	3.5	69%	1	0	0
