Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1499.00	302,156		0.0	1.0	4.5	93%	1	1	1
HelloYehlo	4230.00	2,504	11-18 days	2731.0	2.8219	4.5	87%	0	0	0
