Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	998.00	302,371		23.0	1.0236	4.5	93%	1	1	1
ONLINE HUT	999.00	134		24.0	1.0246	4	87%	1	0	0
PSJ Infotech	999.00			24.0	1.0246			0	0	0
Chawla Mobiles	975.00	7		0.0	1.0	5	100%	0	0	0
