Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
LIFESTYLES	1295.00	897		5.0	1.0039	4.5	89%	1	0	1
LIFESTYLES	1290.00	897	4-8 days	0.0	1.0	4.5	89%	0	0	1
Appario Retail Private Ltd	1475.00	302,155		185.0	1.1434	4.5	93%	1	1	0
Singhal Brother's	1995.00	167		705.0	1.5465	5	99%	0	0	0
Technogazet	1999.00	1,798		709.0	1.5496	4.5	93%	1	0	0
