Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1999.00	302,170		0.0	1.0	4.5	93%	1	1	1
Intelli Infotech	2499.00	4	5-6 days	500.0	1.2501	5	100%	0	0	0
24*7DEALS	2549.00	2,147		550.0	1.2751	2.5	41%	1	0	0
MCUBE Deals	2750.00		5-6 days	751.0	1.3757			0	0	0
