Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4499.00	302,323		0.0	1.0	4.5	93%	1	1	1
NMPL	4999.00	4,480	5-7 days	500.0	1.1111	4.5	85%	0	0	0
