Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	800.00	452	4-6 days	30.0	1.039	4.5	95%	0	0	0
Appario Retail Private Ltd	817.00	302,364		47.0	1.061	4.5	93%	1	1	1
Extender	818.00	201		48.0	1.0623	4.5	90%	1	0	0
True Accessories	859.00	196		89.0	1.1156	4.5	91%	1	0	0
Digital Xpert	888.00	1,034		118.0	1.1532	5	97%	1	0	0
Digitaly yours	890.00	36		120.0	1.1558	3	53%	1	0	0
EasyShoppe	770.00	19	4-6 days	0.0	1.0	3.5	63%	0	0	0
