Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
danapur store	799.00		8-9 days	0.0	1.0			0	0	0
Three Jokers	889.00		12-14 days	90.0	1.1126			0	0	0
Flash Distribution	899.00	92		100.0	1.1252	4.5	87%	1	0	1
Daily Shoppers	1199.00	197	4-9 days	400.0	1.5006	4.5	92%	0	0	0
