Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3298.00	302,279		0.0	1.0	4.5	93%	1	1	1
Cannycom Store	3299.00	696		1.0	1.0003	4.5	93%	1	0	0
True Accessories	3299.00	196		1.0	1.0003	4.5	91%	1	0	0
