Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ATM RETAIL	5999.00	1,967		0.0	1.0	4.5	87%	1	0	1
ATM RETAIL	8294.00	1,967		2295.0	1.3826	4.5	87%	1	0	1
