Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1399.00	302,245		0.0	1.0	4.5	93%	1	1	1
Portronics Digital Pvt Ltd	1399.00	917	6-8 days	0.0	1.0	4.5	95%	0	0	0
thevaluestore	1599.00	200		200.0	1.143	5	100%	0	0	0
Classic Network and Computers	1795.00	1,925		396.0	1.2831	4	83%	1	0	0
Classic Network and Computers	1795.00	1,925	6-8 days	396.0	1.2831	4	83%	0	0	0
zenithtraders	1799.00	378	6-8 days	400.0	1.2859	4.5	90%	0	0	0
