Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1111.00	302,232		0.0	1.0	4.5	93%	1	1	1
Techie Deals	1999.00	373		888.0	1.7993	4.5	86%	1	0	0
