Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Jabra Connect India Pvt Ltd	21900.00	16	5-7 days	0.0	1.0	4	75%	0	0	1
Computronics Multivision Pvt Ltd	22000.00	131	5-7 days	100.0	1.0046	4	75%	0	0	0
Peach Imports	24999.00	498	12-19 days	3099.0	1.1415	4.5	84%	0	0	0
Cart2India SLP	25138.00	1,334	10-18 days	3238.0	1.1479	3	53%	0	0	0
Kiron	43655.00	476	10-18 days	21755.0	1.9934	5	100%	0	0	0
