Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BachateyRaho	2660.00	126		0.0	1.0	4.5	96%	1	0	0
Kharidiye dot com	2660.00	8,320		0.0	1.0	4.5	85%	1	0	1
TPS Technologies	2660.00	5,368		0.0	1.0	4.5	93%	1	0	0
Cannycom Store	2660.00	696		0.0	1.0	4.5	93%	1	0	0
XANDZERO	2660.00	627		0.0	1.0	4.5	87%	1	0	0
Kiron	14525.00	476	11-19 days	11865.0	5.4605	5	100%	0	0	0
