Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	7999.00	67	6-8 days	0.0	1.0	4	72%	0	0	1
AST Japan	12877.40	260	17-25 days	4878.4	1.6099	4.5	92%	0	0	0
Kiron	29300.00	476	11-19 days	21301.0	3.663	5	100%	0	0	0
