Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SHOPPING SPOT	4529.00	20	13-20 days	0.0	1.0	4	84%	0	0	0
F N U	4539.00	2	6 days	10.0	1.0022	3	50%	0	0	1
Echom	4899.00	37	13-20 days	370.0	1.0817	4	82%	0	0	0
Cart2India SLP	5542.00	1,334	10-18 days	1013.0	1.2237	3	53%	0	0	0
Peach Imports	5999.00	498	13-20 days	1470.0	1.3246	4.5	84%	0	0	0
