Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ESTOKE	699.00	17		0.0	1.0	4.5	94%	1	0	1
Online India	1029.00	4,357		330.0	1.4721	3.5	68%	1	0	0
Khushi NX	1100.00	19	5-7 days	401.0	1.5737	4	79%	0	0	0
