Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
EXECLUSIVE STORE	269.00	31		0.0	1.0	4	81%	0	0	0
Reliable Enterprises1	279.00	6	6-7 days	10.0	1.0372	4	67%	0	0	0
Appario Retail Private Ltd	367.00	302,468		98.0	1.3643	4.5	93%	1	1	1
Ondots	389.00	92		120.0	1.4461	3	54%	1	0	0
clicknsave	398.00	773		129.0	1.4796	4.5	81%	1	0	0
Divyanshi Sales	448.00	266		179.0	1.6654	4.5	95%	1	0	0
