Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1079.00	302,273		0.0	1.0	4.5	93%	1	1	1
Electric Nation	1079.00	476		0.0	1.0	4.5	98%	1	0	0
CELLULARINDIAINC	1200.00	136	5-7 days	121.0	1.1121	4	76%	0	0	0
CIRCUIT BOARD	1240.00	1,772		161.0	1.1492	5	100%	1	0	0
Krazzy Deal	1265.00	20		186.0	1.1724	3.5	63%	0	0	0
zenithtraders	1290.00	378		211.0	1.1956	4.5	90%	1	0	0
Digital Xpert	1290.00	1,034		211.0	1.1956	5	97%	1	0	0
EasyShoppe	1220.00	18	5-7 days	141.0	1.1307	3.5	67%	0	0	0
