Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	4949.00	326	18-25 days	0.0	1.0	5	98%	0	0	0
Peach Imports	4999.00	498	13-20 days	50.0	1.0101	4.5	84%	0	0	0
Global_Reseller	5000.00		6 days	51.0	1.0103			0	0	1
