Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Estee Mart	7349.00	108		0.0	1.0	4.5	94%	1	0	0
CLICKBUY	7349.00	959		0.0	1.0	4.5	88%	1	0	1
Estee Mart	7349.00	108	6-8 days	0.0	1.0	4.5	94%	0	0	0
STS Shop	10912.00	1,155	10-17 days	3563.0	1.4848	4	76%	0	0	0
Peach Imports	10999.00	498	13-20 days	3650.0	1.4967	4.5	84%	0	0	0
