Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	10990.00	67		0.0	1.0	4	72%	1	0	1
Peach Imports	22099.00	498	13-20 days	11109.0	2.0108	4.5	84%	0	0	0
Cart2India SLP	30589.00	1,333	11-19 days	19599.0	2.7833	3	53%	0	0	0
