Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	10990.00	67		0.0	1.0	4	72%	1	0	1
Headphone Zone Pvt Ltd	10990.00	67	6-8 days	0.0	1.0	4	72%	0	0	1
