Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Digitech technologies	530.00		7-8 days	80.0	1.1778			0	0	0
Authorised Dealer for PA Systems	450.00	123	5-7 days	0.0	1.0	4.5	95%	0	0	0
GRECO	620.00	127		170.0	1.3778	4.5	100%	1	0	1
#agarwalelectronics	558.00		7-14 days	108.0	1.24			0	0	0
sound around and interiors	690.00		8-9 days	240.0	1.5333			0	0	0
ABL SOUND & LIGHTS	625.00	16	5-7 days	175.0	1.3889	3.5	69%	0	0	0
The mike supply corporation	1100.00		4-5 days	650.0	2.4444			0	0	0
