Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3499.00	302,332		0.0	1.0	4.5	93%	1	1	1
Stonehenge Retail	3887.00	165		388.0	1.1109	4.5	89%	1	0	0
ACE E-Tail	3888.00	880		389.0	1.1112	4.5	92%	1	0	0
CLICKBUY	3889.00	959		390.0	1.1115	4.5	88%	1	0	0
e9accessories	4199.00	9,671		700.0	1.2001	4.5	92%	1	0	0
UniqueClick	4199.00	2,193		700.0	1.2001	4	81%	1	0	0
