Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Discount_Store_	3480.00	71		0.0	1.0	4.5	90%	0	0	0
DEALS AMAZING	3539.00	1,250		59.0	1.017	4	83%	1	0	1
CIRCUIT BOARD	3540.00	1,772		60.0	1.0172	5	100%	1	0	0
ASK JAN ENT	3490.00			10.0	1.0029			0	0	0
OMNI RETAIL	3684.00	228		204.0	1.0586	4.5	84%	1	0	0
Krazzy Deal	3685.00	20		205.0	1.0589	3.5	63%	0	0	0
Dot Com Services	3788.00	695		308.0	1.0885	4	74%	1	0	0
Best in Tech	4290.00	252		810.0	1.2328	4.5	94%	1	0	0
Sri balaji fashion	3990.00	3		510.0	1.1466	1.5	0%	0	0	0
