Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
AP_Store	3799.00	1	14 days	0.0	1.0	4	100%	0	0	1
StarkeConnect	4199.00	166		400.0	1.1053	4.5	88%	1	0	0
Kiron	14030.00	476	10-18 days	10231.0	3.6931	5	100%	0	0	0
