Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1124.00	302,466		0.0	1.0	4.5	93%	1	1	1
Sundaram traders 0867	1199.00			75.0	1.0667			0	0	0
