Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	999.00	302,342		0.0	1.0	4.5	93%	1	1	1
Xtreme Focus	1050.00	452	4-6 days	51.0	1.0511	4.5	95%	0	0	0
Extender	1190.00	201		191.0	1.1912	4.5	90%	1	0	0
Krazzy Deal	1253.00	20		254.0	1.2543	3.5	63%	0	0	0
Sky Sales	1280.00	9		281.0	1.2813	5	100%	1	0	0
Digital Xpert	1290.00	1,034		291.0	1.2913	5	97%	1	0	0
CROMA - A TATA ENTERPRISE	1290.00	11	1-13 days	291.0	1.2913	4	73%	0	0	0
