Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Intignis Marketing India Private Limited	2499.00	68		0.0	1.0	4.5	83%	1	0	1
Intignis Marketing India Private Limited	2499.00	68	5-7 days	0.0	1.0	4.5	83%	0	0	1
VSM INDIA	2999.00	89	5-7 days	500.0	1.2001	3.5	55%	0	0	0
