Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
V direct	48989.00	20	15-22 days	0.0	1.0	4	80%	0	0	1
Peach Imports	48999.00	498	12-19 days	10.0	1.0002	4.5	84%	0	0	0
