Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Audio Vision India	19000.00	6		0.0	1.0	4.5	83%	1	0	1
Peach Imports	34999.00	498	13-20 days	15999.0	1.8421	4.5	84%	0	0	0
