Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Torque Traders	2000.00	876	18-25 days	0.0	1.0	5	98%	0	0	1
STS Shop	2445.00	1,158	9-16 days	445.0	1.2225	4	75%	0	0	0
Cart2India SLP	3548.00	1,334	10-18 days	1548.0	1.774	3	53%	0	0	0
