Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	999.00	67		0.0	1.0	4	72%	1	0	1
G G	2274.00	4,509	9-17 days	1275.0	2.2763	4.5	86%	0	0	0
Cart2India SLP	2908.00	1,334	9-17 days	1909.0	2.9109	3	53%	0	0	0
V direct	2929.00	20	14-21 days	1930.0	2.9319	4	80%	0	0	0
