Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Think Of Us	479.00	546	6 days	0.0	1.0	3	50%	0	0	1
MPEnterprises	500.00	4,881	6-7 days	21.0	1.0438	4.5	94%	0	0	0
Asia Inc	749.00		6-7 days	270.0	1.5637			0	0	0
