Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Audio Vision India	17400.00	6		0.0	1.0	4.5	83%	1	0	1
MARKET YARD	49499.00	316	19-26 days	32099.0	2.8448	5	97%	0	0	0
Peach Imports	49999.00	498		32599.0	2.8735	4.5	84%	1	0	0
