Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CLICKBUY	8290.00	959		0.0	1.0	4.5	88%	1	0	1
Peach Imports	12999.00	498	11-18 days	4709.0	1.568	4.5	84%	0	0	0
