Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BUTTERSILK	1299.00	22	4-5 days	0.0	1.0	1	5%	0	0	0
Appario Retail Private Ltd	1699.00	302,261		400.0	1.3079	4.5	93%	1	1	1
NMPL	1699.00	4,480	5-7 days	400.0	1.3079	4	84%	0	0	0
