Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
The Magical Store	8599.00	10	8 days	0.0	1.0	5	100%	0	0	1
Peach Imports	12499.00	498	13-20 days	3900.0	1.4535	4.5	84%	0	0	0
