Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	4790.00	452	6-8 days	0.0	1.0	4.5	95%	0	0	0
Best in Tech	4921.00	252		131.0	1.0273	4.5	94%	1	0	0
OMNI RETAIL	4922.00	228		132.0	1.0276	4.5	84%	1	0	1
NavkarElectronics	4850.00	37	6-8 days	60.0	1.0125	3.5	59%	0	0	0
The-EStore	6490.00	154	2-5 days	1700.0	1.3549	4.5	83%	0	0	0
