Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amaz-on Exclusive Online Store	3488.00	190	6-8 days	0.0	1.0	4	80%	0	0	0
Blueberry India	3699.00	348		211.0	1.0605	4.5	90%	1	0	1
Pro Audio Seller	4300.00	19	5-6 days	812.0	1.2328	4.5	89%	0	0	0
STS Shop	8346.00	1,155	10-17 days	4858.0	2.3928	4	76%	0	0	0
