Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	123534.00	302,158		0.0	1.0	4.5	93%	1	1	1
Kochar Computers	139990.00	770	4-8 days	16456.0	1.1332	4.5	91%	0	0	0
