Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
G G	11993.00	4,507	10-18 days	0.0	1.0	4.5	86%	0	0	1
Peach Imports	11999.00	498	12-19 days	6.0	1.0005	4.5	84%	0	0	0
Cart2India SLP	13540.00	1,334	10-18 days	1547.0	1.129	3	53%	0	0	0
Kiron	24225.00	476	10-18 days	12232.0	2.0199	5	100%	0	0	0
