Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Express Delivery Retail	1899.00	849		0.0	1.0	4	83%	1	0	1
it Peripherals	1999.00	95		100.0	1.0527	3.5	64%	1	0	0
yash2225	1999.90	130		100.9	1.0531	3.5	66%	1	0	0
Appario Retail Private Ltd	2066.00	302,317		167.0	1.0879	4.5	93%	1	1	0
