Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	2679.00	325	19-26 days	0.0	1.0	5	98%	0	0	0
Cart2India SLP	3148.00	1,334	11-19 days	469.0	1.1751	3	53%	0	0	1
